track_number,datetime,center_lat,center_lon,total_precip,area
4697,2007-02-24 00:30:00,44.67956,3.1701872,429.65503,823
4648,2007-02-24 05:30:00,38.32745,21.646307,36.854942,979
4780,2007-02-25 02:30:00,49.21319,-6.404068,2710.4116,850
4843,2007-02-25 11:30:00,44.4496,4.7388678,2864.4014,4273
4883,2007-02-25 21:30:00,45.383484,13.4510565,2135.9663,4304
4950,2007-02-26 13:30:00,38.093334,17.102652,1351.572,789
4966,2007-02-26 17:30:00,43.236164,19.189219,2616.0613,2587
4985,2007-02-27 00:30:00,39.689636,20.43693,1093.3074,866
5738,2007-03-07 11:30:00,37.44338,13.073735,1212.1227,523
5793,2007-03-08 04:30:00,37.088024,9.447797,976.4714,497
5926,2007-03-10 03:30:00,50.070072,12.240402,31.171003,211
5996,2007-03-11 03:30:00,35.748505,23.011509,333.1502,239
6217,2007-03-13 04:30:00,35.54375,17.90625,0.0,16
6592,2007-03-17 08:30:00,36.741604,7.5649786,948.5325,2237
6966,2007-03-20 03:30:00,42.956577,16.117079,5253.0425,3565
7025,2007-03-20 15:30:00,41.84993,19.441511,4662.8237,2453
7024,2007-03-20 15:30:00,44.124897,12.990461,724.00555,1542
7131,2007-03-21 15:30:00,40.89784,20.693405,255.00224,955
7154,2007-03-21 23:30:00,38.053856,7.035257,753.9236,1049
7094,2007-03-22 05:30:00,48.721783,8.179386,693.6264,3027
7228,2007-03-22 13:30:00,39.966866,14.494916,317.31897,1117
7399,2007-03-24 10:30:00,42.381527,11.525076,10.112225,55
7403,2007-03-24 11:30:00,41.34923,5.8360076,33.1174,131
7574,2007-03-26 06:30:00,36.83945,-8.568575,241.42166,224
7743,2007-03-28 04:30:00,36.761818,6.297221,1427.602,1117
7795,2007-03-28 14:30:00,39.49142,3.213029,92.30549,49
7796,2007-03-29 08:30:00,38.390003,5.875063,1119.6638,1503
7862,2007-03-29 09:30:00,39.09906,10.058212,197.58684,75
7896,2007-03-29 16:30:00,38.201572,11.560757,2905.3655,912
7942,2007-03-30 05:30:00,40.71756,16.953499,2234.5718,643
7984,2007-03-30 16:30:00,48.943302,7.086745,264.2906,138
8005,2007-03-30 20:30:00,38.2167,18.342386,31.371265,43
8159,2007-04-01 11:30:00,39.21056,-2.4200673,0.12849109,21
8273,2007-04-02 20:30:00,37.646313,13.080594,111.27586,32
8283,2007-04-03 01:30:00,40.810646,4.8069587,428.21216,294
8583,2007-04-06 13:30:00,35.90005,-0.22299734,13.197774,11
9646,2007-04-17 00:30:00,40.908596,19.33599,46.16607,79
9773,2007-04-18 10:30:00,36.45185,5.5476108,71.17583,250
9976,2007-04-20 09:30:00,37.956226,-7.429231,121.36221,239
10299,2007-04-23 23:30:00,35.29144,-0.9331236,5.79268,21
10644,2007-04-27 07:30:00,35.83382,-0.23053133,121.84989,79
10755,2007-04-28 08:30:00,40.208294,-0.15030992,210.3918,82
10852,2007-04-29 07:30:00,38.615627,5.1719046,21.406967,61
10911,2007-04-29 22:30:00,43.91379,-8.1122,53.679134,42
11072,2007-05-01 10:30:00,40.360542,19.467669,18.651253,19
11152,2007-05-02 08:30:00,36.42509,7.3050923,365.80643,882
11197,2007-05-02 14:30:00,45.135597,12.189155,692.16187,343
11456,2007-05-05 06:30:00,47.50149,9.815966,822.36285,432
11460,2007-05-05 07:30:00,38.114006,19.960714,1.4426388,100
11469,2007-05-05 08:30:00,44.74518,15.833775,3.651401,24
11496,2007-05-05 15:30:00,47.26239,19.894285,600.46985,450
11500,2007-05-05 15:30:00,40.348324,14.914735,0.1299512,23
11589,2007-05-06 12:30:00,39.79297,21.224226,14.149892,42
11592,2007-05-06 13:30:00,47.430332,23.206375,150.7691,180
11626,2007-05-06 23:30:00,45.477375,20.351316,3395.929,2123
11677,2007-05-07 10:30:00,42.39472,21.067936,135.13458,113
12299,2007-05-14 02:30:00,43.97845,-1.0498034,298.50058,148
12318,2007-05-14 12:30:00,51.136505,16.471573,10.332225,25
12324,2007-05-14 13:30:00,45.63845,10.821597,40.30137,160
12414,2007-05-15 12:30:00,47.288387,16.117966,3453.2573,1606
12517,2007-05-16 15:30:00,36.08723,10.184902,255.91202,634
12701,2007-05-18 11:30:00,43.453438,24.019363,406.92657,155
12742,2007-05-18 23:30:00,42.03566,-3.213049,126.30205,28
12780,2007-05-19 10:30:00,41.05,-3.9944549,0.15338829,30
12766,2007-05-19 21:30:00,40.80076,23.200642,406.04254,175
12935,2007-05-20 20:30:00,43.11598,1.547866,15.456182,117
12991,2007-05-21 10:30:00,44.60053,23.75559,198.28113,92
13097,2007-05-22 09:30:00,49.80491,13.169408,120.925674,51
13099,2007-05-22 09:30:00,43.614353,18.838943,27.594751,18
13120,2007-05-23 01:30:00,51.60954,17.278854,150.31601,132
13170,2007-05-23 04:30:00,50.386593,20.480536,0.15087318,11
13238,2007-05-23 20:30:00,39.318375,-6.43562,1434.7948,721
13256,2007-05-24 00:30:00,39.933098,1.8003182,750.9906,506
13197,2007-05-24 03:30:00,48.123707,23.515604,0.21828157,57
13292,2007-05-24 08:30:00,39.769028,21.832365,89.474464,59
13415,2007-05-25 10:30:00,51.27472,7.82062,1.633822,13
13416,2007-05-25 10:30:00,48.988934,23.402609,22.246752,11
13417,2007-05-25 11:30:00,47.25882,14.23183,17.018517,72
13420,2007-05-25 12:30:00,46.068134,7.952015,16.254467,16
13424,2007-05-25 14:30:00,43.11549,0.7960129,756.83875,630
13439,2007-05-25 18:30:00,38.1685,7.4563985,39.106125,286
13496,2007-05-26 06:30:00,45.374184,7.639831,367.33813,361
13509,2007-05-26 09:30:00,50.44741,16.987062,259.13263,145
13513,2007-05-26 10:30:00,48.109745,24.720745,24.790516,27
13523,2007-05-26 12:30:00,42.563496,9.431956,268.64337,71
13547,2007-05-26 18:30:00,36.746902,3.0975704,65.0368,74
13607,2007-05-27 09:30:00,43.650826,10.962164,63.105747,74
13616,2007-05-27 10:30:00,48.575474,21.498962,78.64101,72
13614,2007-05-27 10:30:00,51.224777,13.091863,149.0783,91
13623,2007-05-27 11:30:00,49.093346,10.180854,18.607767,11
13653,2007-05-27 18:30:00,48.022892,10.761795,203.518,94
13656,2007-05-27 18:30:00,39.4784,13.808543,987.2811,857
13659,2007-05-27 19:30:00,40.182156,15.686145,823.69995,403
13618,2007-05-27 20:30:00,45.64686,24.188068,18.014828,82
13695,2007-05-28 01:30:00,37.22253,21.675234,710.81384,189
13705,2007-05-28 05:30:00,43.011505,16.904024,720.3418,367
13733,2007-05-28 10:30:00,48.356407,24.624752,51.10291,21
13738,2007-05-28 11:30:00,43.529045,22.567255,40.07345,46
13774,2007-05-28 18:30:00,50.641087,14.341326,174.13231,59
14194,2007-06-01 15:30:00,44.64574,12.749113,1231.8826,417
14221,2007-06-01 23:30:00,44.166115,14.391904,237.924,48
14226,2007-06-02 02:30:00,38.784126,4.718002,66.30356,315
14178,2007-06-02 06:30:00,49.60034,21.48391,860.3343,1074
14283,2007-06-02 19:30:00,49.74633,22.888205,957.15906,766
14378,2007-06-03 13:30:00,36.254234,9.899366,5.9227114,33
14370,2007-06-03 18:30:00,48.376358,-3.3840268,2173.661,1562
14436,2007-06-04 07:30:00,41.908417,21.390753,6.544345,207
14565,2007-06-05 11:30:00,43.676052,6.519938,11.901707,25
14572,2007-06-05 12:30:00,48.357838,19.873877,6.952493,9
14576,2007-06-05 13:30:00,46.858955,2.0602705,25.302883,45
14723,2007-06-07 02:30:00,39.584885,14.382773,4.659321,23
14772,2007-06-07 11:30:00,44.097786,16.28032,6.8697176,10
14774,2007-06-07 12:30:00,47.41158,9.758011,64.94705,24
14795,2007-06-07 16:30:00,49.4162,4.1581464,621.65955,445
14902,2007-06-08 12:30:00,50.20233,5.381309,67.83294,75
15017,2007-06-09 10:30:00,49.10259,9.772151,29.864546,10
15006,2007-06-09 18:30:00,50.886005,19.239105,1.4018154,314
15066,2007-06-09 21:30:00,51.559784,21.845625,88.66328,124
15088,2007-06-10 02:30:00,37.632973,-1.6923085,6.8219547,27
15113,2007-06-10 08:30:00,49.127747,20.246584,16.848082,28
15124,2007-06-10 10:30:00,47.647945,13.346683,26.299183,35
15139,2007-06-10 12:30:00,47.11019,4.1650753,15.453365,12
15254,2007-06-11 12:30:00,46.13111,10.214293,32.70668,36
15466,2007-06-13 15:30:00,36.365284,4.551755,21.57795,61
15664,2007-06-15 08:30:00,50.70407,-4.40637,16.582596,47
15678,2007-06-15 10:30:00,46.08738,11.978318,155.56181,87
15884,2007-06-17 06:30:00,47.89046,24.5866,0.78684175,16
16125,2007-06-19 11:30:00,48.952503,21.421791,52.20106,88
16234,2007-06-20 12:30:00,47.30047,14.755953,13.811685,30
16243,2007-06-20 13:30:00,51.194057,10.865146,2.9057302,9
16239,2007-06-20 13:30:00,42.402332,0.66765285,19.14181,341
16259,2007-06-20 18:30:00,47.612747,8.94175,964.3872,363
16260,2007-06-20 18:30:00,43.880886,-0.94519114,215.227,56
16295,2007-06-21 02:30:00,46.12347,5.0745735,780.55115,222
16372,2007-06-21 22:30:00,46.62837,21.86675,1951.989,1506
16432,2007-06-22 12:30:00,50.22223,14.949341,5.513666,12
16468,2007-06-22 22:30:00,45.54872,18.923582,12.738718,24
16486,2007-06-23 03:30:00,45.743183,22.927223,1313.6542,619
16509,2007-06-23 08:30:00,48.763393,23.0663,9.305465,11
16663,2007-06-24 22:30:00,47.96293,11.490891,192.5385,77
17094,2007-06-29 16:30:00,46.577305,12.625308,10.851056,14
17270,2007-07-01 22:30:00,37.434757,6.474983,765.94226,1463
17448,2007-07-03 18:30:00,49.68214,5.909601,1503.0929,593
17861,2007-07-08 13:30:00,46.043713,2.1354961,109.77089,121
17900,2007-07-08 22:30:00,43.243374,2.4735796,747.2222,645
17991,2007-07-09 18:30:00,48.54212,17.233526,1860.7825,705
18072,2007-07-10 14:30:00,46.099728,12.080981,23.282295,43
18085,2007-07-10 15:30:00,44.839325,22.828207,44.872456,37
18751,2007-07-18 00:30:00,49.547295,14.557761,480.61792,92
18846,2007-07-18 22:30:00,46.383766,3.3586674,183.63654,88
18918,2007-07-19 14:30:00,45.946045,3.7605553,98.642685,44
18920,2007-07-19 14:30:00,48.259235,-3.8503675,8.032929,11
18932,2007-07-19 18:30:00,50.280457,21.770634,160.66698,97
18961,2007-07-20 03:30:00,46.624577,2.62955,3544.9844,1290
19002,2007-07-20 13:30:00,51.63012,18.00364,15.090383,20
19006,2007-07-20 14:30:00,45.883636,6.3566413,302.88657,110
19068,2007-07-21 05:30:00,42.330074,0.72793007,5.714546,11
19105,2007-07-21 13:30:00,47.02301,7.7841005,45.671566,17
20384,2007-08-03 01:30:00,46.417282,10.009879,1018.72424,679
20684,2007-08-06 11:30:00,42.872276,2.2860277,80.014206,98
20811,2007-08-07 22:30:00,41.031136,1.3213522,28.885029,17
20854,2007-08-08 11:30:00,45.66039,7.9330454,2053.194,1307
20855,2007-08-08 11:30:00,44.00391,11.166021,43.41522,33
20867,2007-08-09 04:30:00,51.715454,21.871822,11.662427,14
20940,2007-08-09 10:30:00,44.14508,15.455264,203.29108,59
20941,2007-08-09 10:30:00,49.79013,14.553369,114.488754,24
21026,2007-08-10 10:30:00,51.242687,17.546778,237.14452,57
21034,2007-08-10 12:30:00,44.233994,20.155834,16.237526,23
21049,2007-08-10 16:30:00,45.64993,17.810335,334.37527,206
21115,2007-08-11 10:30:00,46.023304,22.44193,89.38139,57
21139,2007-08-11 14:30:00,43.04266,-5.5597844,7.4252667,9
21217,2007-08-12 11:30:00,41.08539,0.47904903,2.7970362,48
21670,2007-08-17 11:30:00,47.155697,12.811343,55.660805,24
21839,2007-08-19 10:30:00,42.489105,3.0025568,85.455666,99
21851,2007-08-19 11:30:00,47.485237,11.188117,38.084896,11
21924,2007-08-20 06:30:00,36.541016,6.2214103,11.079082,23
21941,2007-08-20 09:30:00,45.10482,7.8798685,25.37352,116
21990,2007-08-21 00:30:00,47.5213,21.861917,2557.458,1208
22007,2007-08-21 01:30:00,40.12991,1.8410851,57.26008,13
22060,2007-08-21 13:30:00,51.202614,19.441456,139.6129,78
22113,2007-08-21 23:30:00,44.965263,15.090161,109.057785,52
22258,2007-08-23 13:30:00,45.11033,12.501589,1611.9462,1236
22275,2007-08-23 17:30:00,48.5715,15.977573,109.25216,170
22324,2007-08-24 05:30:00,38.05407,0.43303898,1802.0769,488
22400,2007-08-25 06:30:00,36.910778,-7.044868,2468.5537,772
22817,2007-08-28 18:30:00,45.819267,11.720524,554.27325,438
22885,2007-08-29 13:30:00,46.708576,16.381884,685.9785,466
22962,2007-08-30 03:30:00,45.685486,8.60559,162.12695,43
23036,2007-08-30 21:30:00,46.24919,22.904379,528.4546,526
23235,2007-09-01 22:30:00,42.06192,23.929398,175.79465,63
23758,2007-09-06 18:30:00,41.152016,15.556402,64.626175,45
23853,2007-09-08 10:30:00,45.625854,23.149296,233.57251,320
24175,2007-09-10 18:30:00,49.484966,13.087692,1838.5884,536
24381,2007-09-12 14:30:00,39.68629,-5.814587,40.030506,17
24364,2007-09-12 15:30:00,36.959312,5.165195,692.9302,447
24440,2007-09-13 07:30:00,36.122723,-5.2889843,15.624501,21
24496,2007-09-13 22:30:00,40.7328,1.4941965,88.40405,35
24537,2007-09-14 07:30:00,39.766624,-1.7458903,18.305346,13
24667,2007-09-15 22:30:00,35.65794,3.5149467,16.947937,153
24834,2007-09-17 18:30:00,37.226246,5.715917,1272.5953,906
24938,2007-09-18 11:30:00,47.233547,10.810365,2094.2073,1224
25021,2007-09-19 09:30:00,42.865463,18.447716,191.67082,36
25141,2007-09-20 16:30:00,38.967445,-6.7118754,71.134315,60
25216,2007-09-21 10:30:00,36.648964,0.089677066,958.4397,652
25351,2007-09-22 16:30:00,35.974037,4.2636676,36.002052,62
25574,2007-09-25 00:30:00,39.071346,11.429941,749.3677,192
25700,2007-09-26 01:30:00,45.62502,12.329019,49.969177,15
25908,2007-09-28 08:30:00,45.10356,20.347834,89.71145,319
26339,2007-10-03 03:30:00,45.775974,-1.696023,435.39954,947
26528,2007-10-05 08:30:00,49.7731,19.262844,73.99336,20
26596,2007-10-05 21:30:00,46.09719,17.218107,24.133223,18
26628,2007-10-06 07:30:00,46.011395,14.804544,2869.523,1202
26638,2007-10-06 09:30:00,41.0106,10.711393,285.93216,59
26725,2007-10-07 05:30:00,40.673714,19.479418,896.71875,504
26754,2007-10-07 10:30:00,36.334656,15.875145,41.34275,25
26756,2007-10-07 11:30:00,40.941555,19.2882,995.0825,318
26853,2007-10-08 06:30:00,39.61843,18.379631,1714.2136,489
27055,2007-10-10 05:30:00,45.19793,1.702235,15.254912,9
27081,2007-10-10 10:30:00,46.094822,17.025475,5.9158826,11
27094,2007-10-10 13:30:00,39.059456,17.075487,277.28592,65
27241,2007-10-12 04:30:00,39.731514,23.6583,1478.5188,393
27242,2007-10-12 04:30:00,35.706722,9.86598,950.0381,291
27331,2007-10-12 23:30:00,37.023426,5.0007677,603.1503,98
27397,2007-10-14 04:30:00,36.57616,-6.3953147,363.61307,592
27596,2007-10-16 08:30:00,37.05243,-1.161006,1559.6881,529
27828,2007-10-18 00:30:00,48.824486,14.913002,37.817062,10
27925,2007-10-19 01:30:00,36.908714,-1.4946629,150.86314,85
28064,2007-10-20 07:30:00,39.557392,17.57784,1.4562814,23
28074,2007-10-20 08:30:00,41.76725,8.538518,181.12724,31
28267,2007-10-22 07:30:00,38.376644,21.517134,390.97534,163
28328,2007-10-22 19:30:00,36.089344,13.802564,228.59883,183
28357,2007-10-23 09:30:00,48.69334,16.746576,245.26166,882
28582,2007-10-25 12:30:00,39.10478,12.779548,31.140333,60
28639,2007-10-26 08:30:00,43.326237,13.820943,109.455246,356
28674,2007-10-26 14:30:00,38.599827,16.519514,1.4866327,28
28679,2007-10-26 15:30:00,40.36246,14.400983,402.6442,93
28795,2007-10-28 01:30:00,35.434002,-2.0485084,13.341491,64
28801,2007-10-28 03:30:00,40.855774,18.879154,38.13784,110
28871,2007-10-29 01:30:00,44.184357,17.44143,43.802048,41
29041,2007-10-30 19:30:00,40.18458,16.664637,30.476425,71
29517,2007-11-04 15:30:00,36.893833,22.721949,490.81436,265
29959,2007-11-09 04:30:00,44.295353,16.473255,0.0,86
29985,2007-11-09 16:30:00,44.72046,18.412548,7365.358,5010
30018,2007-11-09 18:30:00,50.784775,19.097824,0.0,23
30031,2007-11-10 00:30:00,41.518894,17.811295,2709.2822,1300
30199,2007-11-12 12:30:00,49.915955,14.157714,1140.3196,891
30372,2007-11-14 00:30:00,39.588936,16.75856,208.96342,49
30423,2007-11-14 13:30:00,40.402267,13.836263,2679.73,1980
30488,2007-11-15 08:30:00,44.13198,9.272845,6.3514643,35
30543,2007-11-15 22:30:00,38.234127,12.635626,86.211716,41
30554,2007-11-16 02:30:00,35.508457,12.547883,214.32132,56
30623,2007-11-16 22:30:00,36.486546,17.563328,107.04878,28
30630,2007-11-17 01:30:00,39.154404,22.595625,2400.834,1077
30724,2007-11-18 05:30:00,44.975613,18.208336,417.3277,2044
30919,2007-11-20 07:30:00,47.061466,9.520826,847.97955,1212
31226,2007-11-23 16:30:00,45.20065,9.844059,561.311,287
31228,2007-11-23 16:30:00,38.258972,2.4906807,39.97209,45
31230,2007-11-23 17:30:00,47.391163,14.773814,167.96405,1113
31302,2007-11-24 15:30:00,44.578815,9.260288,482.2425,105
31322,2007-11-24 22:30:00,48.77156,24.146717,51.613453,61
31386,2007-11-25 12:30:00,42.92111,16.05,0.45,9
31405,2007-11-25 17:30:00,41.640007,16.582443,1.4837414,9
31413,2007-11-26 16:30:00,36.70993,0.9945157,1951.6511,529
31602,2007-11-27 21:30:00,38.929726,10.766073,20.440136,23
32093,2007-12-03 16:30:00,44.193356,16.66912,4910.8413,2017
32113,2007-12-03 21:30:00,50.600964,7.89103,777.2332,981
32511,2007-12-08 04:30:00,42.13703,18.807764,504.25464,699
32545,2007-12-08 13:30:00,43.70274,18.89756,583.469,1507
33121,2007-12-14 18:30:00,41.03804,22.906317,8.57321,51
33213,2007-12-15 14:30:00,39.216053,12.37708,4.723011,120
33223,2007-12-15 17:30:00,36.8617,13.067073,108.79102,67
33342,2007-12-17 00:30:00,40.304363,10.7107115,1041.3673,355
33731,2007-12-21 06:30:00,36.11935,3.5605803,6.7973185,30
34010,2007-12-24 08:30:00,38.127808,16.775599,47.366592,48
34105,2007-12-25 10:30:00,37.848454,20.522156,193.32666,34
34381,2007-12-28 16:30:00,37.048256,15.398967,689.30505,437
34396,2007-12-28 21:30:00,35.776417,14.509516,70.588264,73
34329,2007-12-29 01:30:00,37.82499,9.249711,394.7802,572
34491,2007-12-30 17:30:00,36.11697,17.88839,742.9402,788
34638,2007-12-31 10:30:00,36.70486,23.183325,40.77337,76
338,2008-01-04 23:30:00,43.25796,13.029204,837.55896,1322
1012,2008-01-12 18:30:00,45.337845,11.847783,2199.899,2524
1093,2008-01-13 18:30:00,42.93075,17.715065,35.54836,13
1129,2008-01-14 05:30:00,40.74242,22.301043,1.0577707,22
1189,2008-01-14 19:30:00,43.746086,6.719794,2069.0298,1094
1275,2008-01-15 16:30:00,47.294174,-6.1437783,91.59677,76
1327,2008-01-16 05:30:00,43.83461,-4.4631977,1232.7994,473
1387,2008-01-16 20:30:00,37.192913,10.570152,67.34289,693
1385,2008-01-16 20:30:00,42.18148,9.50758,2528.6282,869
1992,2008-01-23 16:30:00,37.87685,20.339966,1981.1184,766
2281,2008-01-27 01:30:00,45.53948,7.0733657,15.355586,27
2881,2008-02-03 17:30:00,49.182674,1.9695846,3.499615,754
3003,2008-02-05 06:30:00,43.166164,17.254398,1382.1675,661
3224,2008-02-07 16:30:00,36.608227,19.512756,166.86635,47
3823,2008-02-14 21:30:00,36.571552,-1.8446974,1950.8689,1393
4067,2008-02-18 12:30:00,37.473263,1.9161706,29.899998,322
4259,2008-02-19 22:30:00,37.436314,2.9157183,2.7455301,10
5464,2008-03-03 15:30:00,48.95827,-2.3704786,746.87665,1214
5619,2008-03-05 04:30:00,43.99925,19.239178,452.8557,2137
5655,2008-03-05 11:30:00,43.76006,10.421259,86.808624,495
5674,2008-03-05 22:30:00,38.874683,15.45954,1349.1277,752
5925,2008-03-08 07:30:00,35.846996,16.052958,2.9911404,20
6154,2008-03-10 16:30:00,43.34663,18.392155,14.865956,29
6276,2008-03-12 00:30:00,48.093567,15.654847,95.535225,159
6806,2008-03-17 14:30:00,37.71388,20.836067,206.62048,933
7253,2008-03-22 15:30:00,38.292408,17.471811,54.03408,1403
7550,2008-03-24 13:30:00,38.24543,12.845932,131.5158,108
8199,2008-03-30 23:30:00,39.792877,3.4217687,88.42811,81
8241,2008-03-31 13:30:00,36.37858,9.397155,523.3885,182
8399,2008-04-02 02:30:00,50.38706,5.803407,24.567558,298
8457,2008-04-02 15:30:00,37.429443,23.861105,6.214172,20
9127,2008-04-09 15:30:00,40.91549,-4.4455924,676.93274,197
9137,2008-04-10 05:30:00,43.286736,-6.428514,1160.0212,544
9218,2008-04-10 13:30:00,45.642094,4.015931,286.11523,100
9570,2008-04-13 14:30:00,49.317543,2.0008867,9.120136,64
9590,2008-04-13 16:30:00,43.434673,-1.5498685,2582.8015,927
9662,2008-04-14 06:30:00,44.63385,6.9564433,790.4749,1100
9732,2008-04-14 18:30:00,50.66951,13.557297,286.52783,73
10205,2008-04-19 06:30:00,47.9474,19.120768,260.23367,166
11651,2008-05-04 12:30:00,40.924656,-4.542447,16.603561,19
11722,2008-05-05 11:30:00,35.400455,6.9220057,32.841297,10
11748,2008-05-05 18:30:00,44.04642,6.169855,816.12866,443
11682,2008-05-05 20:30:00,38.893456,-1.2443966,3.8390794,350
11820,2008-05-06 13:30:00,38.85,-1.1800001,0.0,20
11889,2008-05-07 08:30:00,40.0375,-7.9375,0.0,16
11929,2008-05-07 16:30:00,41.627415,-5.0045185,110.12728,47
11970,2008-05-08 02:30:00,37.061497,0.45616764,400.041,193
11910,2008-05-08 06:30:00,38.241688,-2.0255773,2159.7014,1197
12055,2008-05-08 18:30:00,43.267544,-4.5703654,3608.9236,1148
12073,2008-05-09 01:30:00,38.91338,3.8611307,1987.046,906
12246,2008-05-11 06:30:00,39.165188,6.975778,1614.3867,2128
12316,2008-05-11 11:30:00,46.515816,6.1432123,91.14002,43
12421,2008-05-12 13:30:00,39.836792,8.927914,15.853188,24
12485,2008-05-14 00:30:00,41.909893,18.460423,1736.3265,1293
12594,2008-05-14 14:30:00,49.41493,-0.85085535,1188.2302,576
12748,2008-05-16 12:30:00,49.75623,17.15276,17.856974,22
12865,2008-05-18 00:30:00,45.368633,14.738636,1369.0273,840
12936,2008-05-18 17:30:00,47.594536,21.38419,2493.5518,1196
12960,2008-05-18 21:30:00,40.73735,0.79307836,1.2038583,28
12997,2008-05-19 08:30:00,38.468987,14.030497,0.27904338,75
13018,2008-05-19 13:30:00,45.96946,21.58793,228.11499,147
13115,2008-05-20 10:30:00,44.14776,20.277426,10.168035,11
13135,2008-05-20 15:30:00,43.982025,16.283731,8.527546,12
13226,2008-05-21 12:30:00,43.28755,23.71204,257.7683,91
13410,2008-05-23 09:30:00,46.06949,-6.08896,411.02084,205
13539,2008-05-24 15:30:00,42.031727,-0.3660566,637.6767,135
13909,2008-05-28 22:30:00,37.83158,13.750063,923.36694,1557
14103,2008-05-30 11:30:00,47.769035,9.5195675,59.884823,62
14105,2008-05-30 11:30:00,46.37163,13.291394,163.4359,47
14154,2008-05-30 22:30:00,41.946598,-1.6942542,256.16415,753
14209,2008-05-31 11:30:00,40.891754,-2.477475,89.08542,26
14220,2008-05-31 15:30:00,41.028877,1.3465489,1636.0857,1603
14285,2008-06-01 12:30:00,47.553017,15.954811,8.159732,9
14330,2008-06-01 21:30:00,37.829166,9.933333,0.0,24
14400,2008-06-02 13:30:00,46.746677,12.78281,348.37128,226
14428,2008-06-02 20:30:00,49.385204,8.989992,2995.6177,1195
